zone,corridor,junction,event_cause,duration_mins
West Zone 1,Non-corridor,,vehicle_breakdown,57.23335346666667
South Zone 2,Bannerghata Road,,construction,120.0
East Zone 1,Non-corridor,,vehicle_breakdown,55.859611666666666
North Zone 2,Non-corridor,,vehicle_breakdown,86.91129488333333
East Zone 1,ORR East 2,,construction,120.0
East Zone 2,Non-corridor,,others,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,91.56274088333333
West Zone 1,ORR North 2,,vehicle_breakdown,70.69381796666667
North Zone 2,Non-corridor,,others,44.664516866666666
North Zone 2,Tumkur Road,,others,1440.0
East Zone 1,ORR East 2,,construction,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,10.0
North Zone 2,ORR North 2,,others,112.90304878333333
North Zone 2,Bellary Road 1,,vehicle_breakdown,33.71249048333333
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,46.53765805
West Zone 1,Non-corridor,,public_event,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,52.97608373333333
Central Zone 1,Non-corridor,,vehicle_breakdown,98.72606275
West Zone 1,Non-corridor,,vehicle_breakdown,39.61189256666667
Unknown,Non-corridor,,vehicle_breakdown,32.548574
East Zone 2,ORR East 2,,pot_holes,120.0
Central Zone 2,Bellary Road 1,,others,452.1203694833333
East Zone 2,ORR East 2,,vehicle_breakdown,120.0
South Zone 1,ORR West 1,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,others,142.48538508333334
West Zone 2,Bellary Road 1,,pot_holes,1440.0
East Zone 2,Non-corridor,,vehicle_breakdown,14.0151522
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 2,Non-corridor,,construction,120.0
Unknown,Non-corridor,,others,120.0
South Zone 1,Bannerghata Road,,accident,120.0
North Zone 2,ORR North 2,,others,205.8966446
Unknown,Non-corridor,,vehicle_breakdown,120.0
Central Zone 2,Bellary Road 1,,vehicle_breakdown,94.6911131
East Zone 1,ORR East 1,,vehicle_breakdown,120.0
West Zone 1,Magadi Road,,public_event,120.0
Unknown,Non-corridor,,construction,120.0
Unknown,Non-corridor,,construction,120.0
Unknown,Non-corridor,,public_event,120.0
South Zone 1,Non-corridor,,vehicle_breakdown,17.692932883333334
North Zone 2,Non-corridor,,accident,26.38407085
North Zone 2,Non-corridor,,accident,120.0
Central Zone 1,Non-corridor,,vehicle_breakdown,38.401426900000004
Central Zone 1,ORR North 1,,vehicle_breakdown,22.08807725
East Zone 2,ORR North 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 1,Non-corridor,,construction,120.0
South Zone 2,Non-corridor,,public_event,120.0
South Zone 1,Non-corridor,,construction,120.0
East Zone 2,ORR East 2,,vehicle_breakdown,72.49902041666665
East Zone 1,ORR East 2,,construction,120.0
South Zone 1,Non-corridor,,accident,120.0
East Zone 1,ORR East 2,,construction,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,40.69936873333334
Unknown,Bellary Road 2,,vehicle_breakdown,43.00044726666667
Unknown,Non-corridor,,others,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,120.0
Unknown,Non-corridor,,water_logging,1440.0
East Zone 2,Non-corridor,,construction,1440.0
Unknown,ORR East 1,,vehicle_breakdown,12.876541900000001
Unknown,Non-corridor,,vehicle_breakdown,52.71905041666666
Unknown,ORR East 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,62.614986433333335
Unknown,Non-corridor,,construction,1436.9409212833334
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 1,,others,185.81082023333332
Unknown,Non-corridor,,accident,120.0
East Zone 1,ORR East 2,,construction,120.0
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
East Zone 1,Non-corridor,,vehicle_breakdown,32.470111116666665
North Zone 2,Bellary Road 2,,vehicle_breakdown,74.9959374
East Zone 1,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 1,,others,120.0
North Zone 2,Bellary Road 1,,others,120.0
East Zone 1,ORR East 2,,construction,120.0
West Zone 1,Magadi Road,,procession,120.0
Unknown,Non-corridor,,vehicle_breakdown,14.4955594
North Zone 2,Bellary Road 2,,vehicle_breakdown,68.20895490000001
North Zone 2,Non-corridor,,construction,1440.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 2,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 2,Non-corridor,,construction,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,others,392.16103275
North Zone 1,ORR North 1,,others,120.0
South Zone 1,Non-corridor,,construction,1440.0
North Zone 1,Bellary Road 1,,vehicle_breakdown,83.15135861666666
Central Zone 2,Bellary Road 1,,vehicle_breakdown,40.08785518333333
Central Zone 2,Bellary Road 1,,vehicle_breakdown,85.08149098333334
West Zone 2,Bellary Road 1,,vehicle_breakdown,65.8663165
West Zone 1,Non-corridor,,vehicle_breakdown,102.04546606666666
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
East Zone 2,Airport New South Road,,others,16.642737933333333
South Zone 1,ORR West 1,,vehicle_breakdown,120.0
East Zone 2,ORR North 1,,pot_holes,1440.0
Unknown,Non-corridor,,pot_holes,1440.0
Central Zone 2,Non-corridor,"PriyadarshiniHotel,Jayamahal,RT Nagar",congestion,120.0
Unknown,ORR East 2,,vehicle_breakdown,10.0
North Zone 1,Non-corridor,,tree_fall,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,41.68275345
East Zone 1,Non-corridor,,vehicle_breakdown,40.976809116666665
West Zone 2,West of Chord Road,,public_event,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
West Zone 1,Magadi Road,,vehicle_breakdown,60.05368791666667
West Zone 1,Magadi Road,,procession,120.0
South Zone 1,Bannerghata Road,,road_conditions,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR North 2,,construction,120.0
West Zone 1,Non-corridor,,public_event,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,10.0
East Zone 2,Non-corridor,,vehicle_breakdown,99.16390298333334
West Zone 1,Non-corridor,,public_event,120.0
Unknown,Non-corridor,,accident,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,10.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,11.609703566666667
North Zone 2,Non-corridor,,vehicle_breakdown,10.431269066666665
North Zone 1,ORR North 1,,vehicle_breakdown,16.300484133333335
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,others,120.0
Unknown,Non-corridor,,vip_movement,120.0
Unknown,Non-corridor,,construction,120.0
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,others,13.802722683333334
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR East 2,,construction,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,168.7313624
North Zone 2,Non-corridor,,vehicle_breakdown,120.0
West Zone 2,Magadi Road,,vehicle_breakdown,79.66424116666667
West Zone 2,Bellary Road 1,,vehicle_breakdown,40.299746033333335
East Zone 2,ORR East 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,accident,120.0
North Zone 1,ORR North 2,,vehicle_breakdown,120.0
North Zone 2,Non-corridor,,procession,120.0
Central Zone 1,ORR North 1,,accident,120.0
North Zone 2,Non-corridor,,construction,120.0
South Zone 2,Bannerghata Road,,construction,120.0
East Zone 1,Non-corridor,,congestion,120.0
East Zone 2,Non-corridor,,others,120.0
Unknown,Non-corridor,,vehicle_breakdown,45.618598600000006
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Tumkur Road,,vehicle_breakdown,120.0
North Zone 2,Non-corridor,,procession,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,26.215256266666664
North Zone 2,Hennur Main Road,,vehicle_breakdown,120.0
North Zone 2,Non-corridor,,procession,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,120.0
South Zone 2,Non-corridor,,procession,120.0
North Zone 2,Bellary Road 1,,vehicle_breakdown,61.22423801666666
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
East Zone 1,ORR East 1,,pot_holes,1319.2296099500002
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,others,120.0
North Zone 1,Non-corridor,,others,120.0
North Zone 1,ORR North 2,,construction,120.0
West Zone 1,Magadi Road,,others,1440.0
East Zone 1,ORR East 1,,vehicle_breakdown,89.64109846666666
South Zone 2,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,Non-corridor,,vehicle_breakdown,120.0
North Zone 1,ORR North 1,,vehicle_breakdown,120.0
East Zone 1,ORR East 2,,construction,120.0
Unknown,Non-corridor,,construction,1440.0
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,44.05130068333334
West Zone 1,Non-corridor,,public_event,120.0
Unknown,Mysore Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,156.2564053
East Zone 1,ORR East 2,,vehicle_breakdown,29.160188716666667
Unknown,Non-corridor,,pot_holes,120.0
East Zone 1,Varthur Road,,vehicle_breakdown,120.0
East Zone 1,Non-corridor,,vehicle_breakdown,45.4172374
North Zone 1,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 1,ORR North 1,,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,60.449528900000004
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
East Zone 1,Varthur Road,,vehicle_breakdown,120.0
East Zone 1,ORR East 2,,construction,120.0
East Zone 2,ORR North 1,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,accident,120.0
Unknown,Non-corridor,,road_conditions,120.0
East Zone 2,ORR North 1,,vehicle_breakdown,120.0
North Zone 1,ORR North 1,,road_conditions,1440.0
North Zone 1,ORR North 1,,vehicle_breakdown,120.0
Central Zone 1,ORR North 1,,public_event,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 1,Airport New South Road,,construction,419.0733540666667
East Zone 2,Old Airport Road,,others,1440.0
West Zone 1,Non-corridor,,vehicle_breakdown,52.3679289
Unknown,Bellary Road 1,,others,43.06716361666667
East Zone 1,ORR East 2,,construction,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Magadi Road,,procession,120.45697526666666
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
North Zone 1,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,87.68711406666667
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,others,1440.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,1440.0
North Zone 2,Non-corridor,,accident,120.0
Unknown,Mysore Road,,accident,120.0
Unknown,Non-corridor,,pot_holes,120.0
North Zone 2,Non-corridor,,accident,120.0
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 2,Non-corridor,,accident,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,vehicle_breakdown,32.2092193
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,water_logging,120.0
East Zone 2,Non-corridor,,construction,10.0
East Zone 2,Non-corridor,,construction,329.12024915
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 1,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,,others,1440.0
East Zone 2,Non-corridor,,vehicle_breakdown,63.62485048333333
Unknown,Non-corridor,,accident,120.0
West Zone 1,Non-corridor,,road_conditions,1440.0
South Zone 2,Hosur Road,,vehicle_breakdown,120.0
East Zone 2,ORR East 2,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,water_logging,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,others,15.641905283333333
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,31.049118983333337
East Zone 2,Non-corridor,,pot_holes,120.0
Central Zone 1,Non-corridor,,road_conditions,120.0
North Zone 1,Hennur Main Road,,vehicle_breakdown,50.382559799999996
North Zone 1,Bellary Road 2,,vehicle_breakdown,44.61752728333333
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
East Zone 1,Non-corridor,,vehicle_breakdown,41.34313795
North Zone 2,ORR North 2,,others,74.58705141666665
East Zone 1,Varthur Road,,vehicle_breakdown,54.53153316666667
North Zone 2,Bellary Road 1,,vehicle_breakdown,96.51823415
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
East Zone 1,ORR East 2,,construction,120.0
East Zone 1,Non-corridor,,vehicle_breakdown,15.559016000000002
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 1,Non-corridor,,vehicle_breakdown,10.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
South Zone 2,Non-corridor,,vehicle_breakdown,120.0
East Zone 1,ORR East 1,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,others,79.93364358333334
East Zone 2,Non-corridor,,construction,120.0
North Zone 1,ORR North 1,,vehicle_breakdown,36.747132416666666
West Zone 1,Non-corridor,,others,1440.0
West Zone 1,Non-corridor,,vehicle_breakdown,10.0
Central Zone 2,Non-corridor,,vehicle_breakdown,68.46058618333333
East Zone 1,Non-corridor,,others,1440.0
Unknown,Bellary Road 2,,vehicle_breakdown,120.0
West Zone 2,Magadi Road,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,ORR North 2,,construction,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Bannerghata Road,,accident,120.0
Unknown,Magadi Road,,pot_holes,1358.3815949666666
Unknown,Non-corridor,,others,1440.0
North Zone 2,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,water_logging,1440.0
Central Zone 2,Non-corridor,,pot_holes,10.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,18.1232739
West Zone 2,Bellary Road 1,,vehicle_breakdown,10.0
North Zone 2,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,,vehicle_breakdown,120.0
North Zone 1,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,water_logging,1440.0
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
Unknown,Non-corridor,,public_event,120.0
Unknown,Non-corridor,,public_event,120.0
East Zone 1,ORR East 2,,construction,120.0
Unknown,Non-corridor,,public_event,120.0
North Zone 2,Bellary Road 2,,vehicle_breakdown,120.0
West Zone 1,West of Chord Road,,vehicle_breakdown,38.17363073333333
North Zone 2,ORR North 2,,vehicle_breakdown,120.0
West Zone 1,Magadi Road,,vehicle_breakdown,10.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 1,ORR North 2,,construction,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,115.30609676666667
Unknown,Bellary Road 1,,water_logging,1440.0
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,road_conditions,18.664876366666665
West Zone 2,Bellary Road 1,,vehicle_breakdown,10.0
North Zone 2,Non-corridor,,procession,120.0
North Zone 2,Non-corridor,,procession,166.81366601666664
Unknown,ORR East 2,,construction,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,others,120.0
East Zone 1,Non-corridor,,public_event,120.0
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,120.0
East Zone 1,Non-corridor,,congestion,120.0
Central Zone 1,Non-corridor,,construction,120.0
South Zone 2,Non-corridor,,vehicle_breakdown,105.27233006666667
Unknown,Magadi Road,,others,48.009267783333335
North Zone 2,Bellary Road 1,,construction,10.0
West Zone 2,Mysore Road,,vehicle_breakdown,34.983110116666666
Central Zone 2,Bellary Road 1,,vehicle_breakdown,110.57912203333333
North Zone 2,Non-corridor,,vehicle_breakdown,29.094076266666665
South Zone 2,Hosur Road,,vehicle_breakdown,120.0
Central Zone 1,Non-corridor,,construction,120.0
West Zone 1,Tumkur Road,,vehicle_breakdown,19.710776516666666
Unknown,Bellary Road 1,,water_logging,120.0
Unknown,Bellary Road 1,,construction,120.0
South Zone 2,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Magadi Road,,tree_fall,91.44109088333333
Unknown,Bellary Road 1,,others,1440.0
East Zone 1,ORR East 2,,construction,120.0
Unknown,Bellary Road 1,,water_logging,120.0
Unknown,Non-corridor,,vehicle_breakdown,24.450349916666667
North Zone 2,Bellary Road 1,,road_conditions,1440.0
East Zone 1,Varthur Road,,vehicle_breakdown,139.90008856666665
North Zone 1,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,tree_fall,120.0
East Zone 2,Old Airport Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,120.0
Unknown,Non-corridor,,pot_holes,120.0
Unknown,Non-corridor,,construction,120.0
Unknown,Non-corridor,,pot_holes,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 1,Non-corridor,,construction,120.0
West Zone 1,Magadi Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Tumkur Road,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
East Zone 2,Airport New South Road,,construction,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,90.77372385
North Zone 1,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,,vehicle_breakdown,120.0
Unknown,ORR East 1,,vehicle_breakdown,120.0
South Zone 2,ORR East 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,46.3259174
East Zone 2,Non-corridor,,vehicle_breakdown,120.0
East Zone 1,ORR East 2,,construction,120.0
East Zone 2,ORR North 1,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
East Zone 1,ORR East 1,,water_logging,1440.0
Unknown,ORR North 2,,water_logging,1440.0
Unknown,Magadi Road,,congestion,120.0
Unknown,Non-corridor,,road_conditions,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,39.85933068333333
North Zone 1,Bellary Road 1,HebbalFlyoverJunc,vehicle_breakdown,120.0
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,1440.0
Unknown,Non-corridor,,construction,274.00397273333334
North Zone 2,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,25.791576833333334
South Zone 1,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,120.0
South Zone 2,Non-corridor,,vehicle_breakdown,120.0
South Zone 2,Hosur Road,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,120.0
Unknown,ORR North 2,,congestion,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Magadi Road,,congestion,120.0
North Zone 1,Non-corridor,,congestion,120.0
East Zone 1,ORR East 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,accident,120.0
Unknown,Non-corridor,,vehicle_breakdown,41.31266376666667
East Zone 1,Varthur Road,,vehicle_breakdown,120.0
North Zone 1,Non-corridor,,construction,120.0
Unknown,ORR North 1,,water_logging,1440.0
Unknown,Non-corridor,,vehicle_breakdown,62.41803623333333
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,water_logging,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,51.74567765
Unknown,Non-corridor,,accident,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,10.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Central Zone 1,Non-corridor,,construction,120.0
Unknown,Non-corridor,,accident,120.0
West Zone 2,Bellary Road 1,,pot_holes,1440.0
West Zone 1,Non-corridor,,vehicle_breakdown,48.370828966666664
West Zone 1,Non-corridor,,vehicle_breakdown,32.68535996666667
East Zone 2,Non-corridor,,construction,1440.0
West Zone 1,Non-corridor,,vehicle_breakdown,120.0
South Zone 1,Bannerghata Road,,road_conditions,120.0
South Zone 2,Non-corridor,,construction,120.0
Central Zone 1,ORR East 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,water_logging,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,20.757847583333334
Unknown,Non-corridor,,vehicle_breakdown,126.5230286
Unknown,Bellary Road 1,,water_logging,120.0
Unknown,Non-corridor,,water_logging,1440.0
Unknown,Non-corridor,,tree_fall,634.9466416166667
East Zone 1,Varthur Road,,road_conditions,1440.0
Unknown,Non-corridor,,water_logging,1440.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,120.0
Unknown,Varthur Road,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,accident,120.0
North Zone 2,Bellary Road 2,,vehicle_breakdown,133.28790756666666
Unknown,Non-corridor,,vehicle_breakdown,29.97115595
North Zone 1,ORR North 1,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,construction,1440.0
Unknown,Hosur Road,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 2,,vehicle_breakdown,120.0
North Zone 2,ORR North 2,,vehicle_breakdown,13.06309525
East Zone 2,ORR North 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,vehicle_breakdown,46.695242549999996
North Zone 1,ORR North 1,,vehicle_breakdown,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,19.9379241
East Zone 1,ORR East 2,,construction,120.0
East Zone 1,Varthur Road,,vehicle_breakdown,120.0
Unknown,Bellary Road 2,,others,1440.0
East Zone 2,ORR North 1,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Tumkur Road,,vehicle_breakdown,51.0690825
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
East Zone 1,Non-corridor,,others,56.020648449999996
Unknown,Non-corridor,,others,120.0
Unknown,Non-corridor,,accident,120.0
North Zone 1,Airport New South Road,,others,120.0
Unknown,Non-corridor,,accident,120.0
Unknown,Non-corridor,,others,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,91.85315681666665
North Zone 1,ORR North 1,,vehicle_breakdown,17.6375147
East Zone 1,ORR East 2,,vehicle_breakdown,49.72056991666667
East Zone 1,ORR East 2,,construction,120.0
Unknown,ORR North 2,,construction,120.0
North Zone 1,Non-corridor,,vehicle_breakdown,25.304260933333335
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
South Zone 1,Non-corridor,,pot_holes,120.0
Unknown,Bellary Road 1,,vehicle_breakdown,120.0
South Zone 1,Bannerghata Road,,pot_holes,120.0
East Zone 2,ORR East 2,,road_conditions,25.643229650000002
South Zone 1,Non-corridor,,pot_holes,1440.0
South Zone 1,Non-corridor,,pot_holes,1440.0
South Zone 1,Non-corridor,,pot_holes,1440.0
South Zone 1,Non-corridor,,pot_holes,1440.0
South Zone 1,Non-corridor,,pot_holes,1440.0
West Zone 1,Non-corridor,,vehicle_breakdown,80.12362475
Unknown,Non-corridor,,vehicle_breakdown,120.0
West Zone 1,Non-corridor,,test_demo,10.0
South Zone 2,Non-corridor,,pot_holes,120.0
South Zone 1,Non-corridor,,pot_holes,120.0
South Zone 1,Non-corridor,,pot_holes,120.0
South Zone 1,Bannerghata Road,,vehicle_breakdown,120.0
South Zone 1,Non-corridor,,pot_holes,120.0
Unknown,Non-corridor,,others,120.0
South Zone 1,Non-corridor,,pot_holes,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
South Zone 1,Non-corridor,,pot_holes,120.0
South Zone 1,Non-corridor,,pot_holes,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
South Zone 1,Non-corridor,,pot_holes,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,pot_holes,120.0
South Zone 2,Non-corridor,,pot_holes,120.0
East Zone 2,Non-corridor,,road_conditions,1440.0
South Zone 2,Non-corridor,,pot_holes,120.0
East Zone 1,Non-corridor,,vehicle_breakdown,120.0
East Zone 2,Non-corridor,,road_conditions,1440.0
East Zone 2,ORR North 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,120.0
North Zone 2,Non-corridor,,vehicle_breakdown,120.0
North Zone 1,Airport New South Road,,construction,120.0
Unknown,Non-corridor,,accident,53.34333818333334
Unknown,ORR West 1,,vehicle_breakdown,120.0
West Zone 1,Mysore Road,,others,1440.0
West Zone 2,Bellary Road 1,,accident,22.104458983333334
East Zone 2,Non-corridor,,construction,120.0
East Zone 1,Non-corridor,,congestion,120.0
West Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
Unknown,Non-corridor,,construction,120.0
North Zone 1,Non-corridor,,vehicle_breakdown,120.0
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
Central Zone 2,Bellary Road 1,,vehicle_breakdown,120.0
North Zone 1,Non-corridor,,public_event,120.0
North Zone 1,Non-corridor,,public_event,120.0
West Zone 1,Non-corridor,,vehicle_breakdown,70.50113398333333
North Zone 1,Non-corridor,,vehicle_breakdown,10.0
East Zone 1,Non-corridor,,vehicle_breakdown,120.0
Unknown,Non-corridor,,vehicle_breakdown,49.09052761666667
Unknown,Non-corridor,,vehicle_breakdown,25.623109600000003
East Zone 2,ORR East 2,,vehicle_breakdown,31.903825633333334
